SaleID,Date,Hour,ProductKey,CustomerKey,StaffKey,Quantity,UnitPrice,Discount,LineTotal,PrescriptionRequired,RefusedNoPrescription
221,2024-01-03,18,18,640,2,1,23.4,0.0,23.4,1,0
221,2024-01-03,18,12,640,2,2,10.9,0.0,21.8,0,0
221,2024-01-03,18,10,640,2,1,42.0,4.2,37.8,1,0
221,2024-01-03,18,41,640,2,1,52.0,5.2,46.8,0,0
222,2024-01-03,9,21,278,3,1,12.6,1.26,11.34,0,0
223,2024-01-03,8,21,155,5,1,12.6,0.0,12.6,0,0
223,2024-01-03,8,16,155,5,1,68.0,0.0,68.0,0,0
224,2024-01-03,11,41,591,2,1,52.0,5.2,46.8,0,0
224,2024-01-03,11,38,591,2,2,27.4,0.0,54.8,1,0
224,2024-01-03,11,10,591,2,2,42.0,0.0,84.0,1,0
225,2024-01-03,14,18,140,1,2,23.4,0.0,46.8,1,0
225,2024-01-03,14,14,140,1,1,24.8,0.0,24.8,1,0
225,2024-01-03,14,15,140,1,1,96.0,0.0,96.0,1,0
225,2024-01-03,14,16,140,1,1,68.0,0.0,68.0,0,0
226,2024-01-03,10,33,232,1,2,15.4,0.0,30.8,0,0
227,2024-01-03,12,23,288,5,1,34.0,0.0,34.0,0,0
227,2024-01-03,12,11,288,5,1,19.5,1.95,17.55,0,0
228,2024-01-03,19,35,513,3,1,47.0,2.35,44.65,0,0
229,2024-01-03,16,20,724,1,1,19.8,0.0,19.8,1,0
229,2024-01-03,16,5,724,1,1,39.9,0.0,39.9,1,0
229,2024-01-03,16,10,724,1,3,42.0,0.0,126.0,1,0
230,2024-01-03,15,32,794,4,1,23.8,0.0,23.8,0,0
230,2024-01-03,15,6,794,4,1,33.5,0.0,33.5,1,0
231,2024-01-03,18,7,757,4,1,14.2,0.0,14.2,0,0
231,2024-01-03,18,3,757,4,1,8.4,0.0,8.4,0,0
232,2024-01-03,13,26,219,2,3,56.0,0.0,168.0,0,0
233,2024-01-03,14,28,640,4,1,42.5,0.0,42.5,0,0
234,2024-01-03,8,10,777,5,1,42.0,0.0,42.0,1,0
235,2024-01-03,15,20,169,4,1,19.8,0.0,19.8,1,0
236,2024-01-03,11,42,372,5,1,20.4,2.04,18.36,0,0
236,2024-01-03,11,24,372,5,2,22.5,4.5,40.5,0,0
237,2024-01-03,10,34,21,5,1,11.2,0.0,11.2,0,0
237,2024-01-03,10,5,21,5,1,39.9,0.0,39.9,1,0
237,2024-01-03,10,41,21,5,1,52.0,0.0,52.0,0,0
237,2024-01-03,10,14,21,5,1,24.8,0.0,24.8,1,0
238,2024-01-03,17,24,562,3,1,22.5,0.0,22.5,0,0
238,2024-01-03,17,4,562,3,1,27.0,0.0,27.0,1,0
239,2024-01-03,12,20,20,1,1,19.8,0.0,19.8,1,0
240,2024-01-03,10,8,678,4,1,13.4,0.67,12.73,0,0
241,2024-01-03,12,22,45,2,2,49.0,0.0,98.0,0,0
241,2024-01-03,12,38,45,2,1,27.4,0.0,27.4,1,0
241,2024-01-03,12,6,45,2,1,33.5,0.0,33.5,1,0
241,2024-01-03,12,12,45,2,1,10.9,0.55,10.35,0,0
242,2024-01-03,16,42,263,1,1,20.4,0.0,20.4,0,0
242,2024-01-03,16,13,263,1,2,16.3,0.0,32.6,0,0
243,2024-01-03,18,19,785,2,1,21.2,0.0,21.2,1,0
244,2024-01-03,15,43,777,5,1,8.2,0.0,8.2,0,0
244,2024-01-03,15,4,777,5,1,27.0,0.0,27.0,1,0
245,2024-01-03,18,12,31,1,2,10.9,2.18,19.62,0,0
246,2024-01-03,17,45,487,2,1,34.5,0.0,34.5,0,0
247,2024-01-03,12,37,325,5,1,30.6,0.0,30.6,1,0
247,2024-01-03,12,26,325,5,1,56.0,0.0,56.0,0,0
247,2024-01-03,12,41,325,5,3,52.0,0.0,156.0,0,0
248,2024-01-03,15,4,769,5,1,27.0,0.0,27.0,1,0
248,2024-01-03,15,13,769,5,1,16.3,0.0,16.3,0,0
248,2024-01-03,15,41,769,5,2,52.0,10.4,93.6,0,0
249,2024-01-03,16,5,730,2,1,39.9,3.99,35.91,1,0
249,2024-01-03,16,6,730,2,2,33.5,3.35,63.65,1,0
250,2024-01-03,16,1,765,3,1,9.5,0.0,9.5,0,0
251,2024-01-03,15,13,326,1,1,16.3,1.63,14.67,0,0
251,2024-01-03,15,31,326,1,1,21.0,2.1,18.9,0,0
251,2024-01-03,15,30,326,1,2,39.0,7.8,70.2,0,0
252,2024-01-03,14,36,38,1,1,199.0,0.0,199.0,0,0
252,2024-01-03,14,35,38,1,1,47.0,0.0,47.0,0,0
253,2024-01-03,16,35,796,1,1,47.0,0.0,47.0,0,0
254,2024-01-03,15,43,448,5,1,8.2,0.0,8.2,0,0
255,2024-01-03,14,44,235,5,1,18.9,0.0,18.9,0,0
255,2024-01-03,14,45,235,5,1,34.5,0.0,34.5,0,0
255,2024-01-03,14,28,235,5,1,42.5,0.0,42.5,0,0
256,2024-01-03,12,17,325,1,1,29.6,1.48,28.12,1,0
257,2024-01-03,17,23,109,3,1,34.0,0.0,34.0,0,0
258,2024-01-03,12,16,448,1,1,68.0,0.0,68.0,0,0
258,2024-01-03,12,28,448,1,1,42.5,4.25,38.25,0,0
259,2024-01-03,11,35,44,3,2,47.0,9.4,84.6,0,0
259,2024-01-03,11,19,44,3,2,21.2,0.0,42.4,1,0
259,2024-01-03,11,10,44,3,1,42.0,0.0,42.0,1,0
260,2024-01-03,16,38,388,2,1,27.4,0.0,27.4,1,0
261,2024-01-03,9,37,390,3,2,30.6,0.0,61.2,1,0
262,2024-01-03,14,39,578,2,2,16.8,0.0,33.6,1,0
262,2024-01-03,14,12,578,2,1,10.9,0.55,10.35,0,0
262,2024-01-03,14,42,578,2,1,20.4,0.0,20.4,0,0
263,2024-01-03,11,27,803,1,1,26.7,0.0,26.7,0,0
264,2024-01-03,12,5,827,3,1,39.9,0.0,39.9,1,0
265,2024-01-03,12,31,191,5,1,21.0,1.05,19.95,0,0
266,2024-01-03,10,39,330,5,1,16.8,0.0,16.8,1,0
266,2024-01-03,10,24,330,5,1,22.5,0.0,22.5,0,0
267,2024-01-03,15,16,641,1,2,68.0,0.0,136.0,0,0
267,2024-01-03,15,12,641,1,1,10.9,1.09,9.81,0,0
267,2024-01-03,15,10,641,1,1,42.0,0.0,42.0,1,0
268,2024-01-03,18,31,31,1,1,21.0,1.05,19.95,0,0
268,2024-01-03,18,11,31,1,1,19.5,0.0,19.5,0,0
269,2024-01-03,13,11,583,3,3,19.5,5.85,52.65,0,0
270,2024-01-03,17,44,141,4,1,18.9,0.0,18.9,0,0
271,2024-01-04,16,32,546,2,1,23.8,2.38,21.42,0,0
272,2024-01-04,11,12,67,3,1,10.9,1.09,9.81,0,0
273,2024-01-04,10,25,618,3,2,29.9,2.99,56.81,0,0
273,2024-01-04,10,21,618,3,2,12.6,0.0,25.2,0,0
273,2024-01-04,10,12,618,3,1,10.9,0.55,10.35,0,0
274,2024-01-04,10,1,446,4,1,9.5,0.0,9.5,0,0
274,2024-01-04,10,10,446,4,1,42.0,0.0,42.0,1,1
275,2024-01-04,9,6,232,1,1,33.5,0.0,33.5,1,0
275,2024-01-04,9,27,232,1,1,26.7,1.34,25.36,0,0
276,2024-01-04,16,10,61,2,1,42.0,0.0,42.0,1,0
277,2024-01-04,14,16,782,1,1,68.0,0.0,68.0,0,0
278,2024-01-04,9,27,812,2,2,26.7,0.0,53.4,0,0
279,2024-01-04,19,22,179,3,1,49.0,0.0,49.0,0,0
279,2024-01-04,19,15,179,3,1,96.0,0.0,96.0,1,0
279,2024-01-04,19,45,179,3,2,34.5,0.0,69.0,0,0
280,2024-01-04,19,18,759,1,2,23.4,0.0,46.8,1,0
280,2024-01-04,19,28,759,1,2,42.5,0.0,85.0,0,0
280,2024-01-04,19,17,759,1,1,29.6,0.0,29.6,1,0
281,2024-01-04,12,24,7,3,1,22.5,1.12,21.38,0,0
282,2024-01-04,15,10,271,1,1,42.0,4.2,37.8,1,0
283,2024-01-04,14,18,536,1,1,23.4,0.0,23.4,1,0
283,2024-01-04,14,12,536,1,2,10.9,0.0,21.8,0,0
283,2024-01-04,14,42,536,1,1,20.4,1.02,19.38,0,0
283,2024-01-04,14,28,536,1,1,42.5,0.0,42.5,0,0
284,2024-01-04,10,7,232,3,1,14.2,0.0,14.2,0,0
284,2024-01-04,10,37,232,3,1,30.6,1.53,29.07,1,0
285,2024-01-04,14,38,15,4,1,27.4,0.0,27.4,1,0
285,2024-01-04,14,43,15,4,2,8.2,0.0,16.4,0,0
285,2024-01-04,14,42,15,4,2,20.4,0.0,40.8,0,0
286,2024-01-04,19,43,668,1,2,8.2,1.64,14.76,0,0
286,2024-01-04,19,28,668,1,2,42.5,4.25,80.75,0,0
286,2024-01-04,19,39,668,1,1,16.8,0.0,16.8,1,0
286,2024-01-04,19,24,668,1,3,22.5,0.0,67.5,0,0
287,2024-01-04,18,31,249,1,2,21.0,0.0,42.0,0,0
287,2024-01-04,18,24,249,1,1,22.5,0.0,22.5,0,0
287,2024-01-04,18,37,249,1,3,30.6,0.0,91.8,1,0
288,2024-01-04,16,35,317,1,1,47.0,0.0,47.0,0,0
289,2024-01-04,11,43,567,1,1,8.2,0.41,7.79,0,0
290,2024-01-04,13,25,334,4,1,29.9,0.0,29.9,0,0
290,2024-01-04,13,15,334,4,1,96.0,0.0,96.0,1,0
290,2024-01-04,13,24,334,4,2,22.5,2.25,42.75,0,0
290,2024-01-04,13,12,334,4,2,10.9,0.0,21.8,0,0
291,2024-01-04,18,24,198,4,2,22.5,0.0,45.0,0,0
291,2024-01-04,18,30,198,4,2,39.0,0.0,78.0,0,0
291,2024-01-04,18,17,198,4,1,29.6,1.48,28.12,1,0
291,2024-01-04,18,34,198,4,2,11.2,0.0,22.4,0,0
292,2024-01-04,10,7,476,4,1,14.2,0.0,14.2,0,0
292,2024-01-04,10,6,476,4,1,33.5,0.0,33.5,1,0
292,2024-01-04,10,18,476,4,1,23.4,2.34,21.06,1,0
292,2024-01-04,10,45,476,4,3,34.5,5.18,98.32,0,0
293,2024-01-04,15,37,73,3,2,30.6,6.12,55.08,1,0
294,2024-01-04,11,3,65,2,1,8.4,0.0,8.4,0,0
294,2024-01-04,11,39,65,2,1,16.8,0.84,15.96,1,0
294,2024-01-04,11,4,65,2,1,27.0,0.0,27.0,1,1
294,2024-01-04,11,23,65,2,1,34.0,0.0,34.0,0,0
295,2024-01-04,15,43,546,2,1,8.2,0.82,7.38,0,0
296,2024-01-04,15,16,295,2,1,68.0,6.8,61.2,0,0
296,2024-01-04,15,25,295,2,2,29.9,0.0,59.8,0,0
297,2024-01-04,12,28,617,3,2,42.5,0.0,85.0,0,0
298,2024-01-04,17,3,232,2,1,8.4,0.42,7.98,0,0
298,2024-01-04,17,35,232,2,1,47.0,2.35,44.65,0,0
299,2024-01-04,15,38,521,1,1,27.4,0.0,27.4,1,0
300,2024-01-04,15,40,762,3,1,35.2,0.0,35.2,1,0
300,2024-01-04,15,10,762,3,1,42.0,0.0,42.0,1,0
300,2024-01-04,15,11,762,3,1,19.5,0.0,19.5,0,0
300,2024-01-04,15,14,762,3,1,24.8,0.0,24.8,1,0
301,2024-01-04,19,30,193,2,2,39.0,0.0,78.0,0,0
301,2024-01-04,19,25,193,2,1,29.9,0.0,29.9,0,0
301,2024-01-04,19,24,193,2,1,22.5,2.25,20.25,0,0
301,2024-01-04,19,4,193,2,1,27.0,2.7,24.3,1,0
302,2024-01-04,18,36,327,2,2,199.0,39.8,358.2,0,0
302,2024-01-04,18,28,327,2,2,42.5,0.0,85.0,0,0
303,2024-01-04,15,2,200,2,3,11.9,3.57,32.13,0,0
304,2024-01-04,15,14,265,2,1,24.8,0.0,24.8,1,0
305,2024-01-04,19,4,600,3,2,27.0,0.0,54.0,1,0
306,2024-01-04,17,42,278,4,1,20.4,2.04,18.36,0,0
307,2024-01-04,10,10,806,3,2,42.0,0.0,84.0,1,0
308,2024-01-04,9,16,793,3,3,68.0,0.0,204.0,0,0
308,2024-01-04,9,3,793,3,1,8.4,0.0,8.4,0,0
309,2024-01-04,10,3,150,1,1,8.4,0.0,8.4,0,0
310,2024-01-04,10,10,640,4,1,42.0,0.0,42.0,1,0
310,2024-01-04,10,35,640,4,1,47.0,4.7,42.3,0,0
311,2024-01-04,17,43,802,3,1,8.2,0.41,7.79,0,0
311,2024-01-04,17,10,802,3,1,42.0,4.2,37.8,1,0
311,2024-01-04,17,33,802,3,1,15.4,0.0,15.4,0,0
311,2024-01-04,17,14,802,3,2,24.8,4.96,44.64,1,0
312,2024-01-04,12,17,448,1,2,29.6,2.96,56.24,1,0
313,2024-01-04,17,29,806,2,1,58.0,0.0,58.0,0,0
314,2024-01-04,11,17,5,2,1,29.6,0.0,29.6,1,0
314,2024-01-04,11,10,5,2,1,42.0,0.0,42.0,1,0
315,2024-01-04,19,13,769,2,1,16.3,0.0,16.3,0,0
316,2024-01-04,18,2,750,2,1,11.9,1.19,10.71,0,0
317,2024-01-04,18,36,200,3,1,199.0,0.0,199.0,0,0
317,2024-01-04,18,21,200,3,1,12.6,0.0,12.6,0,0
318,2024-01-04,10,17,607,4,1,29.6,2.96,26.64,1,0
319,2024-01-04,16,27,313,4,1,26.7,2.67,24.03,0,0
319,2024-01-04,16,6,313,4,2,33.5,0.0,67.0,1,0
320,2024-01-04,14,41,690,3,1,52.0,5.2,46.8,0,0
321,2024-01-04,18,45,432,2,1,34.5,1.72,32.78,0,0
321,2024-01-04,18,5,432,2,1,39.9,0.0,39.9,1,0
322,2024-01-04,12,38,573,3,1,27.4,0.0,27.4,1,0
322,2024-01-04,12,17,573,3,1,29.6,1.48,28.12,1,0
323,2024-01-04,12,24,822,3,1,22.5,0.0,22.5,0,0
324,2024-01-04,12,24,618,1,3,22.5,0.0,67.5,0,0
324,2024-01-04,12,34,618,1,1,11.2,1.12,10.08,0,0
325,2024-01-04,17,32,794,4,2,23.8,0.0,47.6,0,0
326,2024-01-04,16,4,446,3,2,27.0,0.0,54.0,1,0
327,2024-01-04,18,39,295,1,1,16.8,0.0,16.8,1,0
328,2024-01-04,14,25,688,1,1,29.9,0.0,29.9,0,0
328,2024-01-04,14,1,688,1,2,9.5,0.0,19.0,0,0
328,2024-01-04,14,2,688,1,2,11.9,0.0,23.8,0,0
328,2024-01-04,14,41,688,1,1,52.0,0.0,52.0,0,0
329,2024-01-04,11,2,288,2,1,11.9,0.0,11.9,0,0
329,2024-01-04,11,19,288,2,2,21.2,4.24,38.16,1,0
329,2024-01-04,11,29,288,2,3,58.0,17.4,156.6,0,0
330,2024-01-04,19,42,767,3,1,20.4,0.0,20.4,0,0
330,2024-01-04,19,28,767,3,2,42.5,0.0,85.0,0,0
331,2024-01-04,16,23,448,2,1,34.0,0.0,34.0,0,0
331,2024-01-04,16,15,448,2,1,96.0,4.8,91.2,1,0
332,2024-01-04,10,37,689,2,1,30.6,3.06,27.54,1,0
333,2024-01-04,17,36,729,5,1,199.0,19.9,179.1,0,0
334,2024-01-04,18,23,346,5,2,34.0,0.0,68.0,0,0
334,2024-01-04,18,7,346,5,1,14.2,1.42,12.78,0,0
335,2024-01-04,10,25,539,3,1,29.9,0.0,29.9,0,0
336,2024-01-04,18,22,739,2,1,49.0,0.0,49.0,0,0
336,2024-01-04,18,43,739,2,2,8.2,1.64,14.76,0,0
337,2024-01-04,14,44,99,3,1,18.9,0.0,18.9,0,0
338,2024-01-04,10,34,720,4,1,11.2,1.12,10.08,0,0
338,2024-01-04,10,12,720,4,2,10.9,0.0,21.8,0,0
339,2024-01-04,10,11,109,5,1,19.5,0.98,18.52,0,0
340,2024-01-04,11,34,823,2,1,11.2,0.0,11.2,0,0
340,2024-01-04,11,24,823,2,1,22.5,0.0,22.5,0,0
341,2024-01-04,15,36,584,4,1,199.0,0.0,199.0,0,0
341,2024-01-04,15,6,584,4,1,33.5,0.0,33.5,1,0
342,2024-01-04,11,15,746,1,2,96.0,0.0,192.0,1,0
343,2024-01-04,16,36,689,3,1,199.0,9.95,189.05,0,0
343,2024-01-04,16,17,689,3,1,29.6,0.0,29.6,1,0
343,2024-01-04,16,43,689,3,1,8.2,0.82,7.38,0,0
343,2024-01-04,16,23,689,3,2,34.0,0.0,68.0,0,0
344,2024-01-04,10,23,388,2,2,34.0,0.0,68.0,0,0
344,2024-01-04,10,3,388,2,1,8.4,0.0,8.4,0,0
345,2024-01-04,16,23,584,2,1,34.0,1.7,32.3,0,0
346,2024-01-04,16,12,366,1,1,10.9,0.0,10.9,0,0
346,2024-01-04,16,7,366,1,1,14.2,1.42,12.78,0,0
347,2024-01-04,9,9,572,3,2,45.0,0.0,90.0,1,0
347,2024-01-04,9,33,572,3,1,15.4,1.54,13.86,0,0
348,2024-01-04,11,22,777,2,1,49.0,0.0,49.0,0,0
348,2024-01-04,11,23,777,2,1,34.0,0.0,34.0,0,0
348,2024-01-04,11,1,777,2,1,9.5,0.0,9.5,0,0
349,2024-01-04,11,12,337,3,3,10.9,1.64,31.06,0,0
350,2024-01-04,11,11,288,2,1,19.5,1.95,17.55,0,0
350,2024-01-04,11,20,288,2,3,19.8,5.94,53.46,1,0
351,2024-01-04,10,18,178,2,1,23.4,0.0,23.4,1,0
351,2024-01-04,10,12,178,2,1,10.9,0.0,10.9,0,0
352,2024-01-04,13,4,610,3,1,27.0,1.35,25.65,1,0
352,2024-01-04,13,14,610,3,1,24.8,0.0,24.8,1,0
352,2024-01-04,13,45,610,3,1,34.5,0.0,34.5,0,0
353,2024-01-04,17,35,743,1,1,47.0,0.0,47.0,0,0
354,2024-01-04,8,1,716,3,1,9.5,0.0,9.5,0,0
355,2024-01-04,13,5,146,2,1,39.9,0.0,39.9,1,0
356,2024-01-04,11,2,421,2,1,11.9,0.0,11.9,0,0
357,2024-01-04,11,32,632,1,1,23.8,2.38,21.42,0,0
357,2024-01-04,11,1,632,1,1,9.5,0.48,9.02,0,0
357,2024-01-04,11,2,632,1,1,11.9,0.0,11.9,0,0
358,2024-01-04,17,15,448,5,1,96.0,0.0,96.0,1,0
358,2024-01-04,17,6,448,5,1,33.5,0.0,33.5,1,0
358,2024-01-04,17,11,448,5,2,19.5,0.0,39.0,0,0
358,2024-01-04,17,25,448,5,1,29.9,0.0,29.9,0,0
359,2024-01-04,10,30,636,3,2,39.0,0.0,78.0,0,0
360,2024-01-04,14,38,634,2,1,27.4,2.74,24.66,1,0
360,2024-01-04,14,6,634,2,1,33.5,0.0,33.5,1,0
360,2024-01-04,14,11,634,2,1,19.5,0.0,19.5,0,0
361,2024-01-04,12,24,367,4,1,22.5,0.0,22.5,0,0
361,2024-01-04,12,4,367,4,1,27.0,2.7,24.3,1,0
361,2024-01-04,12,5,367,4,2,39.9,3.99,75.81,1,0
361,2024-01-04,12,44,367,4,1,18.9,0.0,18.9,0,0
362,2024-01-04,11,28,639,1,2,42.5,0.0,85.0,0,0
362,2024-01-04,11,13,639,1,2,16.3,3.26,29.34,0,0
363,2024-01-04,14,6,531,2,1,33.5,3.35,30.15,1,0
363,2024-01-04,14,17,531,2,1,29.6,0.0,29.6,1,0
364,2024-01-04,8,38,688,5,3,27.4,0.0,82.2,1,0
364,2024-01-04,8,45,688,5,2,34.5,0.0,69.0,0,0
364,2024-01-04,8,25,688,5,1,29.9,0.0,29.9,0,0
365,2024-01-04,12,40,341,3,3,35.2,10.56,95.04,1,0
365,2024-01-04,12,31,341,3,1,21.0,2.1,18.9,0,0
366,2024-01-04,14,33,336,1,1,15.4,0.77,14.63,0,0
366,2024-01-04,14,9,336,1,1,45.0,0.0,45.0,1,0
367,2024-01-04,15,44,706,3,1,18.9,0.0,18.9,0,0
367,2024-01-04,15,16,706,3,1,68.0,0.0,68.0,0,0
367,2024-01-04,15,6,706,3,1,33.5,0.0,33.5,1,0
368,2024-01-04,18,10,812,1,1,42.0,0.0,42.0,1,0
369,2024-01-04,9,17,415,1,1,29.6,0.0,29.6,1,0
370,2024-01-04,8,40,671,1,1,35.2,1.76,33.44,1,0
371,2024-01-04,16,22,801,3,1,49.0,2.45,46.55,0,0
372,2024-01-04,17,34,35,4,1,11.2,1.12,10.08,0,0
372,2024-01-04,17,11,35,4,1,19.5,1.95,17.55,0,0
373,2024-01-04,10,14,181,5,1,24.8,0.0,24.8,1,0
373,2024-01-04,10,43,181,5,1,8.2,0.0,8.2,0,0
373,2024-01-04,10,11,181,5,1,19.5,0.0,19.5,0,0
374,2024-01-04,12,10,380,2,1,42.0,0.0,42.0,1,0
374,2024-01-04,12,40,380,2,1,35.2,0.0,35.2,1,1
375,2024-01-04,11,44,390,2,1,18.9,0.0,18.9,0,0
375,2024-01-04,11,16,390,2,1,68.0,3.4,64.6,0,0
376,2024-01-04,19,1,706,5,1,9.5,0.0,9.5,0,0
377,2024-01-05,10,36,115,1,1,199.0,0.0,199.0,0,0
377,2024-01-05,10,30,115,1,1,39.0,0.0,39.0,0,0
378,2024-01-05,12,13,157,2,1,16.3,0.0,16.3,0,0
378,2024-01-05,12,44,157,2,1,18.9,0.0,18.9,0,0
379,2024-01-05,16,11,588,1,1,19.5,0.0,19.5,0,0
379,2024-01-05,16,16,588,1,1,68.0,6.8,61.2,0,0
380,2024-01-05,11,16,784,3,1,68.0,6.8,61.2,0,0
380,2024-01-05,11,38,784,3,1,27.4,0.0,27.4,1,0
380,2024-01-05,11,3,784,3,1,8.4,0.0,8.4,0,0
381,2024-01-05,14,34,575,4,3,11.2,1.68,31.92,0,0
381,2024-01-05,14,12,575,4,2,10.9,1.09,20.71,0,0
382,2024-01-05,10,38,324,2,2,27.4,2.74,52.06,1,1
382,2024-01-05,10,20,324,2,1,19.8,0.0,19.8,1,0
382,2024-01-05,10,44,324,2,1,18.9,0.0,18.9,0,0
382,2024-01-05,10,27,324,2,1,26.7,0.0,26.7,0,0
383,2024-01-05,16,39,766,2,2,16.8,1.68,31.92,1,0
383,2024-01-05,16,28,766,2,2,42.5,0.0,85.0,0,0
383,2024-01-05,16,16,766,2,1,68.0,0.0,68.0,0,0
383,2024-01-05,16,31,766,2,1,21.0,0.0,21.0,0,0
384,2024-01-05,8,17,76,2,1,29.6,0.0,29.6,1,0
384,2024-01-05,8,41,76,2,1,52.0,0.0,52.0,0,0
384,2024-01-05,8,20,76,2,1,19.8,0.0,19.8,1,0
385,2024-01-05,9,13,138,2,1,16.3,0.0,16.3,0,0
385,2024-01-05,9,4,138,2,1,27.0,0.0,27.0,1,0
386,2024-01-05,12,36,80,3,1,199.0,0.0,199.0,0,0
386,2024-01-05,12,38,80,3,1,27.4,0.0,27.4,1,0
386,2024-01-05,12,42,80,3,2,20.4,0.0,40.8,0,0
387,2024-01-05,17,26,184,3,1,56.0,5.6,50.4,0,0
388,2024-01-05,11,6,594,3,1,33.5,1.68,31.82,1,0
388,2024-01-05,11,37,594,3,1,30.6,0.0,30.6,1,0
389,2024-01-05,10,37,28,1,1,30.6,0.0,30.6,1,0
390,2024-01-05,16,11,476,1,1,19.5,0.0,19.5,0,0
391,2024-01-05,12,23,489,5,1,34.0,0.0,34.0,0,0
392,2024-01-05,17,37,639,1,1,30.6,0.0,30.6,1,0
393,2024-01-05,13,7,415,2,2,14.2,0.0,28.4,0,0
393,2024-01-05,13,25,415,2,3,29.9,0.0,89.7,0,0
393,2024-01-05,13,26,415,2,1,56.0,0.0,56.0,0,0
394,2024-01-05,19,28,232,3,1,42.5,0.0,42.5,0,0
395,2024-01-05,12,22,527,1,1,49.0,4.9,44.1,0,0
395,2024-01-05,12,27,527,1,2,26.7,2.67,50.73,0,0
396,2024-01-05,16,19,52,4,1,21.2,0.0,21.2,1,0
397,2024-01-05,11,20,307,3,1,19.8,0.0,19.8,1,0
397,2024-01-05,11,42,307,3,2,20.4,0.0,40.8,0,0
397,2024-01-05,11,5,307,3,1,39.9,0.0,39.9,1,0
397,2024-01-05,11,11,307,3,1,19.5,0.0,19.5,0,0
398,2024-01-05,12,13,552,1,1,16.3,0.0,16.3,0,0
399,2024-01-05,8,21,159,5,1,12.6,1.26,11.34,0,0
399,2024-01-05,8,22,159,5,3,49.0,0.0,147.0,0,0
399,2024-01-05,8,35,159,5,3,47.0,0.0,141.0,0,0
399,2024-01-05,8,2,159,5,1,11.9,0.0,11.9,0,0
400,2024-01-05,16,12,407,2,1,10.9,0.0,10.9,0,0
400,2024-01-05,16,21,407,2,1,12.6,0.63,11.97,0,0
401,2024-01-05,13,14,159,5,1,24.8,0.0,24.8,1,0
402,2024-01-05,12,16,225,4,1,68.0,0.0,68.0,0,0
402,2024-01-05,12,6,225,4,3,33.5,0.0,100.5,1,0
402,2024-01-05,12,5,225,4,2,39.9,0.0,79.8,1,0
402,2024-01-05,12,1,225,4,3,9.5,0.0,28.5,0,0
403,2024-01-05,11,38,295,3,3,27.4,0.0,82.2,1,0
404,2024-01-05,12,42,65,4,1,20.4,0.0,20.4,0,0
404,2024-01-05,12,5,65,4,1,39.9,0.0,39.9,1,0
405,2024-01-05,11,16,438,1,1,68.0,0.0,68.0,0,0
406,2024-01-05,13,11,323,3,1,19.5,0.0,19.5,0,0
406,2024-01-05,13,14,323,3,1,24.8,0.0,24.8,1,0
406,2024-01-05,13,31,323,3,1,21.0,0.0,21.0,0,0
407,2024-01-05,19,6,110,4,2,33.5,0.0,67.0,1,0
407,2024-01-05,19,32,110,4,1,23.8,0.0,23.8,0,0
407,2024-01-05,19,20,110,4,2,19.8,0.0,39.6,1,0
408,2024-01-05,9,42,735,1,2,20.4,0.0,40.8,0,0
409,2024-01-05,13,40,169,2,1,35.2,0.0,35.2,1,0
410,2024-01-05,12,7,746,4,1,14.2,0.0,14.2,0,0
411,2024-01-05,9,36,794,3,1,199.0,19.9,179.1,0,0
412,2024-01-05,8,14,408,4,1,24.8,2.48,22.32,1,0
412,2024-01-05,8,27,408,4,1,26.7,0.0,26.7,0,0
412,2024-01-05,8,11,408,4,2,19.5,3.9,35.1,0,0
413,2024-01-05,9,29,642,2,1,58.0,0.0,58.0,0,0
414,2024-01-05,14,27,61,1,1,26.7,0.0,26.7,0,0
414,2024-01-05,14,3,61,1,1,8.4,0.0,8.4,0,0
415,2024-01-05,16,25,720,2,1,29.9,2.99,26.91,0,0
415,2024-01-05,16,13,720,2,2,16.3,3.26,29.34,0,0
416,2024-01-05,15,2,341,4,1,11.9,1.19,10.71,0,0
416,2024-01-05,15,35,341,4,1,47.0,0.0,47.0,0,0
417,2024-01-05,11,4,831,3,1,27.0,0.0,27.0,1,0
417,2024-01-05,11,12,831,3,1,10.9,0.55,10.35,0,0
418,2024-01-05,17,4,668,4,1,27.0,2.7,24.3,1,0
418,2024-01-05,17,30,668,4,1,39.0,1.95,37.05,0,0
418,2024-01-05,17,44,668,4,1,18.9,0.0,18.9,0,0
419,2024-01-05,13,41,794,2,1,52.0,2.6,49.4,0,0
419,2024-01-05,13,37,794,2,1,30.6,0.0,30.6,1,0
420,2024-01-05,10,40,642,3,1,35.2,0.0,35.2,1,0
420,2024-01-05,10,36,642,3,1,199.0,0.0,199.0,0,0
421,2024-01-05,16,31,550,2,1,21.0,2.1,18.9,0,0
422,2024-01-05,11,17,815,5,1,29.6,0.0,29.6,1,0
422,2024-01-05,11,33,815,5,1,15.4,0.0,15.4,0,0
423,2024-01-05,10,19,546,4,1,21.2,0.0,21.2,1,0
424,2024-01-05,10,24,525,2,1,22.5,0.0,22.5,0,0
424,2024-01-05,10,12,525,2,1,10.9,0.0,10.9,0,0
424,2024-01-05,10,34,525,2,1,11.2,0.0,11.2,0,0
425,2024-01-05,18,12,619,2,1,10.9,0.55,10.35,0,0
425,2024-01-05,18,24,619,2,1,22.5,0.0,22.5,0,0
426,2024-01-05,11,6,695,3,1,33.5,0.0,33.5,1,0
